      w1[rad/s]       w2[rad/s] beta1[deg] beta2[deg] DOF MOD(QTF)/rho/g PHASE(QTF)[deg] Re(QTF)/rho/g Im(QTF)/rho/g
       2.135        1.507        0.000        0.000  3  0.3047137E+00 -0.5293789E+02  0.1836450E+00 -0.2431563E+00
       2.135        1.570        0.000        0.000  3  0.1276403E+00 -0.1288457E+02  0.1244265E+00 -0.2846221E-01
       2.135        1.633        0.000        0.000  3  0.4160825E+00  0.3386827E+02  0.3454821E+00  0.2318767E+00
       2.135        1.696        0.000        0.000  3  0.3397009E+00  0.1382001E+02  0.3298669E+00  0.8114526E-01
       2.135        1.758        0.000        0.000  3  0.3923439E+00 -0.1197829E+02  0.3838012E+00 -0.8142745E-01
       2.135        1.821        0.000        0.000  3  0.3415391E+00 -0.2326536E+02  0.3137670E+00 -0.1349046E+00
       2.135        1.884        0.000        0.000  3  0.3594252E+00  0.1620943E+03 -0.3420160E+00  0.1105057E+00
       2.135        1.947        0.000        0.000  3  0.2004982E+00  0.1752400E+03 -0.1998067E+00  0.1663786E-01
       2.135        2.010        0.000        0.000  3  0.4682663E+00  0.2154827E+01  0.4679351E+00  0.1760680E-01
       2.135        2.072        0.000        0.000  3  0.8816438E+00  0.8248176E+02  0.1153559E+00  0.8740645E+00
       2.135        2.135        0.000        0.000  3  0.8140313E+00 -0.1391067E+03 -0.6153507E+00 -0.5329077E+00
       2.198        0.063        0.000        0.000  3  0.2887362E+01  0.2204165E+02  0.2676328E+01  0.1083570E+01
       2.198        0.126        0.000        0.000  3  0.1691837E+01  0.1959884E+02  0.1593819E+01  0.5674971E+00
       2.198        0.188        0.000        0.000  3  0.1792793E+01 -0.2686060E+02  0.1599366E+01 -0.8100222E+00
       2.198        0.251        0.000        0.000  3  0.4182991E+01  0.7413816E+02  0.1143289E+01  0.4023717E+01
       2.198        0.314        0.000        0.000  3  0.2795400E+00  0.4410824E+02  0.2007170E+00  0.1945643E+00
       2.198        0.377        0.000        0.000  3  0.1581787E+00  0.2112526E+02  0.1475482E+00  0.5700888E-01
       2.198        0.440        0.000        0.000  3  0.1038015E+00 -0.1262057E+02  0.1012935E+00 -0.2267996E-01
       2.198        0.502        0.000        0.000  3  0.9030595E-01 -0.5526380E+02  0.5145622E-01 -0.7421201E-01
       2.198        0.565        0.000        0.000  3  0.1022818E+00 -0.8974845E+02  0.4490337E-03 -0.1022808E+00
       2.198        0.628        0.000        0.000  3  0.1180225E+00 -0.1082258E+03 -0.3691312E-01 -0.1121014E+00
       2.198        0.691        0.000        0.000  3  0.1090345E+00 -0.1165194E+03 -0.4868395E-01 -0.9756232E-01
       2.198        0.754        0.000        0.000  3  0.7365396E-01 -0.1255250E+03 -0.4279719E-01 -0.5994419E-01
       2.198        0.816        0.000        0.000  3  0.4708563E-01 -0.1484431E+03 -0.4012264E-01 -0.2464204E-01
       2.198        0.879        0.000        0.000  3  0.5324436E-01 -0.1590233E+03 -0.4971563E-01 -0.1906088E-01
       2.198        0.942        0.000        0.000  3  0.9275478E-01 -0.1551291E+03 -0.8415251E-01 -0.3901030E-01
       2.198        1.005        0.000        0.000  3  0.1523941E+00 -0.1441210E+03 -0.1234784E+00 -0.8931430E-01
       2.198        1.068        0.000        0.000  3  0.1779179E+00 -0.1333539E+03 -0.1221412E+00 -0.1293689E+00
       2.198        1.130        0.000        0.000  3  0.1651221E+00 -0.1137565E+03 -0.6651958E-01 -0.1511306E+00
       2.198        1.193        0.000        0.000  3  0.1866382E+00 -0.8084563E+02  0.2969321E-01 -0.1842610E+00
       2.198        1.256        0.000        0.000  3  0.2519161E+00 -0.7097242E+02  0.8213051E-01 -0.2381518E+00
       2.198        1.319        0.000        0.000  3  0.3382515E+00 -0.7328722E+02  0.9727234E-01 -0.3239632E+00
       2.198        1.382        0.000        0.000  3  0.2993086E+00 -0.7149236E+02  0.9500984E-01 -0.2838288E+00
       2.198        1.444        0.000        0.000  3  0.2367368E+00 -0.5683562E+02  0.1295052E+00 -0.1981734E+00
       2.198        1.507        0.000        0.000  3  0.2899875E+00  0.5032917E+01  0.2888694E+00  0.2544004E-01
       2.198        1.570        0.000        0.000  3  0.4283998E+00  0.5125507E+02  0.2681159E+00  0.3341261E+00
       2.198        1.633        0.000        0.000  3  0.6456813E+00  0.2801562E+02  0.5700201E+00  0.3032844E+00
       2.198        1.696        0.000        0.000  3  0.1222184E+00  0.3295462E+02  0.1025537E+00  0.6648374E-01
       2.198        1.758        0.000        0.000  3  0.1457936E+00 -0.1180703E+03 -0.6860396E-01 -0.1286440E+00
       2.198        1.821        0.000        0.000  3  0.1980278E+00 -0.1180834E+03 -0.9322274E-01 -0.1747127E+00
       2.198        1.884        0.000        0.000  3  0.4066918E+00 -0.1639645E+03 -0.3908677E+00 -0.1123418E+00
       2.198        1.947        0.000        0.000  3  0.5252972E+00 -0.1331630E+03 -0.3593432E+00 -0.3831573E+00
       2.198        2.010        0.000        0.000  3  0.3832028E+00  0.1623188E+03 -0.3651007E+00  0.1163867E+00
       2.198        2.072        0.000        0.000  3  0.1204007E+01  0.1098267E+03 -0.4083706E+00  0.1132637E+01
       2.198        2.135        0.000        0.000  3  0.4138245E+00 -0.9787012E+02 -0.5666409E-01 -0.4099267E+00
       2.198        2.198        0.000        0.000  3  0.2794928E+00 -0.1328680E+03 -0.1901423E+00 -0.2048466E+00
       2.261        0.063        0.000        0.000  3  0.4801736E+01  0.1621809E+01  0.4799813E+01  0.1358993E+00
       2.261        0.126        0.000        0.000  3  0.1997611E+01  0.1381930E+02  0.1939788E+01  0.4771504E+00
       2.261        0.188        0.000        0.000  3  0.7488631E+00  0.1396676E+03 -0.5708606E+00  0.4846793E+00
       2.261        0.251        0.000        0.000  3  0.6618560E+00  0.2387673E+02  0.6052133E+00  0.2678996E+00
       2.261        0.314        0.000        0.000  3  0.2103162E+00  0.1871574E+02  0.1991952E+00  0.6748485E-01
       2.261        0.377        0.000        0.000  3  0.8952014E-01  0.5516329E+01  0.8910556E-01  0.8605521E-02
       2.261        0.440        0.000        0.000  3  0.2547368E-01 -0.4635793E+02  0.1758069E-01 -0.1843442E-01
       2.261        0.502        0.000        0.000  3  0.5266138E-01 -0.1442356E+03 -0.4273088E-01 -0.3077812E-01
       2.261        0.565        0.000        0.000  3  0.9736130E-01 -0.1582223E+03 -0.9041266E-01 -0.3612163E-01
       2.261        0.628        0.000        0.000  3  0.1234924E+00 -0.1586731E+03 -0.1150357E+00 -0.4491281E-01
       2.261        0.691        0.000        0.000  3  0.1192237E+00 -0.1518250E+03 -0.1050968E+00 -0.5629347E-01
       2.261        0.754        0.000        0.000  3  0.1058320E+00 -0.1356817E+03 -0.7571959E-01 -0.7393891E-01
       2.261        0.816        0.000        0.000  3  0.1268629E+00 -0.1012819E+03 -0.2481891E-01 -0.1244115E+00
       2.261        0.879        0.000        0.000  3  0.1545159E+00 -0.7904403E+02  0.2936646E-01 -0.1516996E+00
       2.261        0.942        0.000        0.000  3  0.1870925E+00 -0.8523212E+02  0.1555099E-01 -0.1864451E+00
       2.261        1.005        0.000        0.000  3  0.2501879E+00 -0.8471649E+02  0.2303831E-01 -0.2491249E+00
       2.261        1.068        0.000        0.000  3  0.2885408E+00 -0.7210077E+02  0.8868121E-01 -0.2745751E+00
       2.261        1.130        0.000        0.000  3  0.3332483E+00 -0.5537333E+02  0.1893606E+00 -0.2742207E+00
       2.261        1.193        0.000        0.000  3  0.3689272E+00 -0.4078945E+02  0.2793204E+00 -0.2410132E+00
       2.261        1.256        0.000        0.000  3  0.3249648E+00 -0.3717305E+02  0.2589366E+00 -0.1963517E+00
       2.261        1.319        0.000        0.000  3  0.2231643E+00 -0.3395130E+02  0.1851176E+00 -0.1246346E+00
       2.261        1.382        0.000        0.000  3  0.9214142E-01 -0.2912506E+02  0.8049101E-01 -0.4484684E-01
       2.261        1.444        0.000        0.000  3  0.1408628E+00 -0.2082239E+02  0.1316626E+00 -0.5007281E-01
       2.261        1.507        0.000        0.000  3  0.2452588E+00  0.4288304E+02  0.1797120E+00  0.1668996E+00
       2.261        1.570        0.000        0.000  3  0.4491405E+00  0.1114781E+03 -0.1644506E+00  0.4179512E+00
       2.261        1.633        0.000        0.000  3  0.1770152E+00 -0.1465893E+03 -0.1477625E+00 -0.9747104E-01
       2.261        1.696        0.000        0.000  3  0.2325188E+00 -0.1441425E+03 -0.1884509E+00 -0.1362029E+00
       2.261        1.758        0.000        0.000  3  0.2021885E+00 -0.1436830E+03 -0.1629139E+00 -0.1197465E+00
       2.261        1.821        0.000        0.000  3  0.1532298E+00 -0.5781342E+02  0.8162213E-01 -0.1296811E+00
       2.261        1.884        0.000        0.000  3  0.4095950E+00 -0.7454468E+02  0.1091517E+00 -0.3947835E+00
       2.261        1.947        0.000        0.000  3  0.9522304E+00 -0.8445096E+02  0.9207854E-01 -0.9477680E+00
       2.261        2.010        0.000        0.000  3  0.5159796E+00 -0.1156132E+03 -0.2230546E+00 -0.4652759E+00
       2.261        2.072        0.000        0.000  3  0.3366607E+00  0.1416220E+03 -0.2639190E+00  0.2090148E+00
       2.261        2.135        0.000        0.000  3  0.3546342E+00 -0.1662656E+02  0.3398069E+00 -0.1014724E+00
       2.261        2.198        0.000        0.000  3  0.1954978E+00 -0.1432485E+03 -0.1566402E+00 -0.1169753E+00
       2.261        2.261        0.000        0.000  3  0.7701927E+00 -0.1746891E+03 -0.7668865E+00 -0.7128831E-01
       2.324        0.063        0.000        0.000  3  0.6211310E+01  0.4130674E+02  0.4665852E+01  0.4100024E+01
       2.324        0.126        0.000        0.000  3  0.2358926E+01  0.5710388E+02  0.1281174E+01  0.1980688E+01
       2.324        0.188        0.000        0.000  3  0.5225443E+00 -0.4160938E+02  0.3907008E+00 -0.3469948E+00
       2.324        0.251        0.000        0.000  3  0.5532493E+00  0.8332904E+02  0.6426942E-01  0.5495036E+00
       2.324        0.314        0.000        0.000  3  0.2116937E+00  0.4701759E+02  0.1443272E+00  0.1548673E+00
       2.324        0.377        0.000        0.000  3  0.1734332E+00  0.2033808E+02  0.1626210E+00  0.6027824E-01
       2.324        0.440        0.000        0.000  3  0.1538888E+00  0.2505598E+01  0.1537417E+00  0.6727556E-02
       2.324        0.502        0.000        0.000  3  0.1328838E+00 -0.1556118E+02  0.1280129E+00 -0.3564835E-01
       2.324        0.565        0.000        0.000  3  0.1189024E+00 -0.3977090E+02  0.9138942E-01 -0.7606420E-01
       2.324        0.628        0.000        0.000  3  0.1281910E+00 -0.6242874E+02  0.5933337E-01 -0.1136331E+00
       2.324        0.691        0.000        0.000  3  0.1375855E+00 -0.7412125E+02  0.3764375E-01 -0.1323356E+00
       2.324        0.754        0.000        0.000  3  0.1337244E+00 -0.8200715E+02  0.1859433E-01 -0.1324253E+00
       2.324        0.816        0.000        0.000  3  0.1300774E+00 -0.7240466E+02  0.3932140E-01 -0.1239917E+00
       2.324        0.879        0.000        0.000  3  0.1252587E+00 -0.3895019E+02  0.9741276E-01 -0.7874318E-01
       2.324        0.942        0.000        0.000  3  0.1837311E+00 -0.2054975E+02  0.1720399E+00 -0.6449338E-01
       2.324        1.005        0.000        0.000  3  0.3143380E+00 -0.1686760E+02  0.3008145E+00 -0.9120865E-01
       2.324        1.068        0.000        0.000  3  0.4201209E+00 -0.1680341E+02  0.4021827E+00 -0.1214523E+00
       2.324        1.130        0.000        0.000  3  0.4096292E+00 -0.1027990E+02  0.4030537E+00 -0.7310126E-01
       2.324        1.193        0.000        0.000  3  0.2225292E+00  0.2136637E+02  0.2072347E+00  0.8107413E-01
       2.324        1.256        0.000        0.000  3  0.1980709E+00  0.8673346E+02  0.1128629E-01  0.1977490E+00
       2.324        1.319        0.000        0.000  3  0.2777370E+00  0.9596079E+02 -0.2884238E-01  0.2762353E+00
       2.324        1.382        0.000        0.000  3  0.7036097E-01  0.9014117E+02 -0.1733672E-03  0.7036076E-01
       2.324        1.444        0.000        0.000  3  0.2038053E+00 -0.5878031E+02  0.1056365E+00 -0.1742915E+00
       2.324        1.507        0.000        0.000  3  0.2230606E+00 -0.1265667E+03 -0.1328900E+00 -0.1791543E+00
       2.324        1.570        0.000        0.000  3  0.7645824E+00  0.1792037E+03 -0.7645085E+00  0.1062636E-01
       2.324        1.633        0.000        0.000  3  0.4256554E+00  0.1576090E+03 -0.3935636E+00  0.1621426E+00
       2.324        1.696        0.000        0.000  3  0.2192351E+00 -0.4326999E+02  0.1596321E+00 -0.1502718E+00
       2.324        1.758        0.000        0.000  3  0.5672370E+00 -0.3693950E+02  0.4533758E+00 -0.3408932E+00
       2.324        1.821        0.000        0.000  3  0.7465135E+00 -0.3475319E+02  0.6133469E+00 -0.4255444E+00
       2.324        1.884        0.000        0.000  3  0.5351912E+00 -0.2865210E+02  0.4696556E+00 -0.2566188E+00
       2.324        1.947        0.000        0.000  3  0.7071005E+00 -0.3459272E+00  0.7070876E+00 -0.4269141E-02
       2.324        2.010        0.000        0.000  3  0.1066088E+01 -0.5818092E+01  0.1060596E+01 -0.1080698E+00
       2.324        2.072        0.000        0.000  3  0.3912928E+00  0.3818701E+02  0.3075550E+00  0.2419090E+00
       2.324        2.135        0.000        0.000  3  0.3472805E+00 -0.1481423E+03 -0.2949669E+00 -0.1832984E+00
       2.324        2.198        0.000        0.000  3  0.3755444E+00 -0.1275738E+03 -0.2290003E+00 -0.2976448E+00
       2.324        2.261        0.000        0.000  3  0.1018187E+00  0.1253202E+03 -0.5886595E-01  0.8307733E-01
       2.324        2.324        0.000        0.000  3  0.9599679E+00  0.1624246E+03 -0.9151571E+00  0.2898722E+00
       2.386        0.063        0.000        0.000  3  0.3083238E+01  0.1097689E+03 -0.1042833E+01  0.2901526E+01
       2.386        0.126        0.000        0.000  3  0.1399667E+00  0.3949804E+02  0.1080048E+00  0.8902608E-01
       2.386        0.188        0.000        0.000  3  0.2362945E+00  0.2384413E+02  0.2161264E+00  0.9552203E-01
       2.386        0.251        0.000        0.000  3  0.1769672E+00  0.6853902E+02  0.6474656E-01  0.1646975E+00
       2.386        0.314        0.000        0.000  3  0.3151612E-01  0.4310692E+02  0.2300928E-01  0.2153692E-01
       2.386        0.377        0.000        0.000  3  0.7739023E-01  0.3453945E+02  0.6374912E-01  0.4387821E-01
       2.386        0.440        0.000        0.000  3  0.9684375E-01  0.3393213E+02  0.8035120E-01  0.5405919E-01
       2.386        0.502        0.000        0.000  3  0.1051612E+00  0.3384097E+02  0.8734550E-01  0.5856321E-01
       2.386        0.565        0.000        0.000  3  0.1032439E+00  0.3376550E+02  0.8582868E-01  0.5738248E-01
       2.386        0.628        0.000        0.000  3  0.9576879E-01  0.3691334E+02  0.7657144E-01  0.5751935E-01
       2.386        0.691        0.000        0.000  3  0.8682122E-01  0.4976696E+02  0.5607766E-01  0.6628138E-01
       2.386        0.754        0.000        0.000  3  0.9214593E-01  0.7233201E+02  0.2796637E-01  0.8779952E-01
       2.386        0.816        0.000        0.000  3  0.1205074E+00  0.9069441E+02 -0.1460486E-02  0.1204985E+00
       2.386        0.879        0.000        0.000  3  0.1375104E+00  0.9763651E+02 -0.1827347E-01  0.1362908E+00
       2.386        0.942        0.000        0.000  3  0.1293585E+00  0.9730148E+02 -0.1644022E-01  0.1283095E+00
       2.386        1.005        0.000        0.000  3  0.9215766E-01  0.1247394E+03 -0.5251559E-01  0.7573076E-01
       2.386        1.068        0.000        0.000  3  0.1364274E+00 -0.1748040E+03 -0.1358668E+00 -0.1235514E-01
       2.386        1.130        0.000        0.000  3  0.2653297E+00 -0.1675453E+03 -0.2590856E+00 -0.5722327E-01
       2.386        1.193        0.000        0.000  3  0.2944181E+00 -0.1640689E+03 -0.2831102E+00 -0.8081243E-01
       2.386        1.256        0.000        0.000  3  0.1043060E+00 -0.1773294E+03 -0.1041927E+00 -0.4860010E-02
       2.386        1.319        0.000        0.000  3  0.1573947E+00 -0.1968728E+02  0.1481942E+00 -0.5302410E-01
       2.386        1.382        0.000        0.000  3  0.4985686E+00 -0.2597740E+02  0.4481967E+00 -0.2183813E+00
       2.386        1.444        0.000        0.000  3  0.3854399E+00 -0.2196212E+02  0.3574690E+00 -0.1441520E+00
       2.386        1.507        0.000        0.000  3  0.1545294E+00 -0.1116749E+03 -0.5707394E-01 -0.1436033E+00
       2.386        1.570        0.000        0.000  3  0.1980303E+00  0.9997159E+02 -0.3429088E-01  0.1950388E+00
       2.386        1.633        0.000        0.000  3  0.1232029E+01  0.5386039E+02  0.7265949E+00  0.9949645E+00
       2.386        1.696        0.000        0.000  3  0.6769277E+00  0.5797803E+02  0.3589371E+00  0.5739297E+00
       2.386        1.758        0.000        0.000  3  0.1510630E+00  0.1412073E+03 -0.1177412E+00  0.9464164E-01
       2.386        1.821        0.000        0.000  3  0.6083825E+00 -0.1606298E+03 -0.5739450E+00 -0.2017829E+00
       2.386        1.884        0.000        0.000  3  0.5113980E+00  0.1516702E+03 -0.4501484E+00  0.2426816E+00
       2.386        1.947        0.000        0.000  3  0.5663772E+00  0.9837655E+02 -0.8250879E-01  0.5603350E+00
       2.386        2.010        0.000        0.000  3  0.4046632E+00  0.6221580E+02  0.1886308E+00  0.3580094E+00
       2.386        2.072        0.000        0.000  3  0.4019805E+00  0.4819872E+02  0.2679397E+00  0.2996608E+00
       2.386        2.135        0.000        0.000  3  0.3595322E+00 -0.1014748E+03 -0.7152420E-01 -0.3523460E+00
       2.386        2.198        0.000        0.000  3  0.6740598E-01  0.1025879E+03 -0.1469026E-01  0.6578574E-01
       2.386        2.261        0.000        0.000  3  0.7933686E+00 -0.2161501E+02  0.7375790E+00 -0.2922517E+00
       2.386        2.324        0.000        0.000  3  0.5701213E+00 -0.5422285E+02  0.3333124E+00 -0.4625377E+00
       2.386        2.386        0.000        0.000  3  0.1269786E+01  0.1669487E+03 -0.1236985E+01  0.2867484E+00
       2.449        0.063        0.000        0.000  3  0.8283779E+00  0.1197400E+03 -0.4109289E+00  0.7192686E+00
       2.449        0.126        0.000        0.000  3  0.8485237E+00  0.1230129E+03 -0.4622997E+00  0.7115276E+00
       2.449        0.188        0.000        0.000  3  0.1060465E+01  0.1189501E+03 -0.5133159E+00  0.9279513E+00
       2.449        0.251        0.000        0.000  3  0.1433745E+01  0.1405829E+03 -0.1107631E+01  0.9103724E+00
       2.449        0.314        0.000        0.000  3  0.4062797E+00  0.1313593E+03 -0.2684608E+00  0.3049459E+00
       2.449        0.377        0.000        0.000  3  0.5194085E+00  0.1276457E+03 -0.3172424E+00  0.4112692E+00
       2.449        0.440        0.000        0.000  3  0.5156980E+00  0.1265294E+03 -0.3069614E+00  0.4143901E+00
       2.449        0.502        0.000        0.000  3  0.4603030E+00  0.1269558E+03 -0.2767337E+00  0.3678279E+00
       2.449        0.565        0.000        0.000  3  0.3614006E+00  0.1280565E+03 -0.2227814E+00  0.2845678E+00
       2.449        0.628        0.000        0.000  3  0.2490526E+00  0.1296981E+03 -0.1590804E+00  0.1916262E+00
       2.449        0.691        0.000        0.000  3  0.1443029E+00  0.1376913E+03 -0.1067161E+00  0.9713395E-01
       2.449        0.754        0.000        0.000  3  0.8645061E-01  0.1771245E+03 -0.8634177E-01  0.4336821E-02
       2.449        0.816        0.000        0.000  3  0.1526151E+00 -0.1334562E+03 -0.1049686E+00 -0.1107835E+00
       2.449        0.879        0.000        0.000  3  0.2262509E+00 -0.1177690E+03 -0.1054121E+00 -0.2001943E+00
       2.449        0.942        0.000        0.000  3  0.2565697E+00 -0.1198559E+03 -0.1277259E+00 -0.2225177E+00
       2.449        1.005        0.000        0.000  3  0.2173233E+00 -0.1239612E+03 -0.1214034E+00 -0.1802515E+00
       2.449        1.068        0.000        0.000  3  0.1178556E+00 -0.1362125E+03 -0.8508129E-01 -0.8155433E-01
       2.449        1.130        0.000        0.000  3  0.1148577E+00 -0.5718612E+02  0.6224273E-01 -0.9653047E-01
       2.449        1.193        0.000        0.000  3  0.3819639E+00 -0.1489734E+02  0.3691253E+00 -0.9819834E-01
       2.449        1.256        0.000        0.000  3  0.5560387E+00 -0.5709079E+01  0.5532806E+00 -0.5531329E-01
       2.449        1.319        0.000        0.000  3  0.4696155E+00 -0.1549781E+01  0.4694437E+00 -0.1270098E-01
       2.449        1.382        0.000        0.000  3  0.3290085E+00  0.1079189E+02  0.3231896E+00  0.6160432E-01
       2.449        1.444        0.000        0.000  3  0.2786562E+00  0.2967748E+02  0.2421038E+00  0.1379675E+00
       2.449        1.507        0.000        0.000  3  0.6184802E+00  0.7506196E+02  0.1594283E+00  0.5975788E+00
       2.449        1.570        0.000        0.000  3  0.3409064E+00  0.4450045E+02  0.2431497E+00  0.2389464E+00
       2.449        1.633        0.000        0.000  3  0.8325093E+00 -0.8572657E+02  0.6203552E-01 -0.8301947E+00
       2.449        1.696        0.000        0.000  3  0.1293267E+00  0.1644384E+03 -0.1245859E+00  0.3469488E-01
       2.449        1.758        0.000        0.000  3  0.4489262E+00  0.1471133E+03 -0.3769841E+00  0.2437575E+00
       2.449        1.821        0.000        0.000  3  0.7636543E+00  0.1412041E+03 -0.5951787E+00  0.4784665E+00
       2.449        1.884        0.000        0.000  3  0.4824003E+00  0.1792346E+03 -0.4823573E+00  0.6443876E-02
       2.449        1.947        0.000        0.000  3  0.2308594E+00 -0.6803397E+02  0.8635451E-01 -0.2141004E+00
       2.449        2.010        0.000        0.000  3  0.3848279E+00 -0.6359233E+02  0.1711541E+00 -0.3446720E+00
       2.449        2.072        0.000        0.000  3  0.1123499E+01 -0.5807326E+02  0.5941451E+00 -0.9535418E+00
       2.449        2.135        0.000        0.000  3  0.5754435E+00  0.4200770E+02  0.4275861E+00  0.3851043E+00
       2.449        2.198        0.000        0.000  3  0.7149583E+00  0.5465663E+02  0.4135856E+00  0.5831914E+00
       2.449        2.261        0.000        0.000  3  0.5016506E+00 -0.3048205E+02  0.4323166E+00 -0.2544715E+00
       2.449        2.324        0.000        0.000  3  0.2781112E+00  0.1784369E+02  0.2647330E+00  0.8521920E-01
       2.449        2.386        0.000        0.000  3  0.1040258E+01  0.1110646E+03 -0.3738891E+00  0.9707435E+00
       2.449        2.449        0.000        0.000  3  0.8024095E+00 -0.1371020E+03 -0.5878183E+00 -0.5461965E+00
       2.512        0.063        0.000        0.000  3  0.6450537E+00 -0.1028333E+03 -0.1432759E+00 -0.6289406E+00
       2.512        0.126        0.000        0.000  3  0.5912888E+00 -0.9305865E+02 -0.3155015E-01 -0.5904465E+00
       2.512        0.188        0.000        0.000  3  0.8868518E+00 -0.5832269E+02  0.4657167E+00 -0.7547278E+00
       2.512        0.251        0.000        0.000  3  0.1725830E+01 -0.1532854E+03 -0.1541610E+01 -0.7758396E+00
       2.512        0.314        0.000        0.000  3  0.3990416E+00 -0.1578719E+03 -0.3696499E+00 -0.1503102E+00
       2.512        0.377        0.000        0.000  3  0.3277187E+00 -0.1283986E+03 -0.2035555E+00 -0.2568360E+00
       2.512        0.440        0.000        0.000  3  0.2996446E+00 -0.1048910E+03 -0.7700286E-01 -0.2895815E+00
       2.512        0.502        0.000        0.000  3  0.3013461E+00 -0.8249883E+02  0.3933963E-01 -0.2987673E+00
       2.512        0.565        0.000        0.000  3  0.3095648E+00 -0.6328213E+02  0.1391796E+00 -0.2765130E+00
       2.512        0.628        0.000        0.000  3  0.3036632E+00 -0.4804456E+02  0.2030148E+00 -0.2258237E+00
       2.512        0.691        0.000        0.000  3  0.2722119E+00 -0.3739602E+02  0.2162606E+00 -0.1653199E+00
       2.512        0.754        0.000        0.000  3  0.2336374E+00 -0.3216436E+02  0.1977798E+00 -0.1243768E+00
       2.512        0.816        0.000        0.000  3  0.2157347E+00 -0.2115991E+02  0.2011891E+00 -0.7787421E-01
       2.512        0.879        0.000        0.000  3  0.1897377E+00  0.1308861E+01  0.1896882E+00  0.4333979E-02
       2.512        0.942        0.000        0.000  3  0.1955811E+00  0.2101916E+02  0.1825672E+00  0.7015104E-01
       2.512        1.005        0.000        0.000  3  0.2365925E+00  0.3382683E+02  0.1965431E+00  0.1317074E+00
       2.512        1.068        0.000        0.000  3  0.2632313E+00  0.3913985E+02  0.2041642E+00  0.1661557E+00
       2.512        1.130        0.000        0.000  3  0.2667671E+00  0.4793830E+02  0.1787154E+00  0.1980543E+00
       2.512        1.193        0.000        0.000  3  0.2458347E+00  0.6995702E+02  0.8425363E-01  0.2309459E+00
       2.512        1.256        0.000        0.000  3  0.3189145E+00  0.9553380E+02 -0.3075388E-01  0.3174282E+00
       2.512        1.319        0.000        0.000  3  0.4000537E+00  0.1138918E+03 -0.1620260E+00  0.3657739E+00
       2.512        1.382        0.000        0.000  3  0.4128271E+00  0.1232836E+03 -0.2265529E+00  0.3451087E+00
       2.512        1.444        0.000        0.000  3  0.4312378E+00  0.1414387E+03 -0.3372030E+00  0.2688125E+00
       2.512        1.507        0.000        0.000  3  0.5269132E+00 -0.1750650E+03 -0.5249599E+00 -0.4532816E-01
       2.512        1.570        0.000        0.000  3  0.5295062E+00  0.1768982E+03 -0.5287305E+00  0.2865143E-01
       2.512        1.633        0.000        0.000  3  0.6771168E+00  0.1696032E+03 -0.6659995E+00  0.1221952E+00
       2.512        1.696        0.000        0.000  3  0.3793439E+00 -0.1265796E+03 -0.2260658E+00 -0.3046245E+00
       2.512        1.758        0.000        0.000  3  0.3151706E+00 -0.8965747E+02  0.1884136E-02 -0.3151649E+00
       2.512        1.821        0.000        0.000  3  0.4325420E+00 -0.4755271E+02  0.2919276E+00 -0.3191721E+00
       2.512        1.884        0.000        0.000  3  0.6770949E+00 -0.8966068E+01  0.6688214E+00 -0.1055249E+00
       2.512        1.947        0.000        0.000  3  0.6349218E+00 -0.1567225E+02  0.6113172E+00 -0.1715141E+00
       2.512        2.010        0.000        0.000  3  0.1617815E+00 -0.1252988E+02  0.1579284E+00 -0.3509830E-01
       2.512        2.072        0.000        0.000  3  0.4634010E+00 -0.1781950E+03 -0.4631710E+00 -0.1459621E-01
       2.512        2.135        0.000        0.000  3  0.5383446E+00  0.8056824E+02  0.8821999E-01  0.5310670E+00
       2.512        2.198        0.000        0.000  3  0.1146382E+00 -0.8852551E+02  0.2949840E-02 -0.1146002E+00
       2.512        2.261        0.000        0.000  3  0.4393958E+00 -0.1189621E+03 -0.2127693E+00 -0.3844450E+00
       2.512        2.324        0.000        0.000  3  0.4749085E+00  0.6115638E+02  0.2291057E+00  0.4159912E+00
       2.512        2.386        0.000        0.000  3  0.2274217E+00 -0.4945747E+02  0.1478269E+00 -0.1728232E+00
       2.512        2.449        0.000        0.000  3  0.8412825E+00 -0.6363853E+02  0.3735571E+00 -0.7537980E+00
       2.512        2.512        0.000        0.000  3  0.5126100E+00  0.1005670E+03 -0.9400503E-01  0.5039167E+00
       2.575        0.063        0.000        0.000  3  0.1720708E+01 -0.7905717E+02  0.3266408E+00 -0.1689421E+01
       2.575        0.126        0.000        0.000  3  0.1916554E+01 -0.7477871E+02  0.5031868E+00 -0.1849320E+01
       2.575        0.188        0.000        0.000  3  0.2936032E+01 -0.5812130E+02  0.1550585E+01 -0.2493185E+01
       2.575        0.251        0.000        0.000  3  0.3244414E+01 -0.1275870E+03 -0.1978982E+01 -0.2570964E+01
       2.575        0.314        0.000        0.000  3  0.7885516E+00 -0.1268925E+03 -0.4733803E+00 -0.6306543E+00
       2.575        0.377        0.000        0.000  3  0.9686336E+00 -0.9473556E+02 -0.7996747E-01 -0.9653270E+00
       2.575        0.440        0.000        0.000  3  0.1048234E+01 -0.8070040E+02  0.1693914E+00 -0.1034457E+01
       2.575        0.502        0.000        0.000  3  0.1070189E+01 -0.6941171E+02  0.3763321E+00 -0.1001837E+01
       2.575        0.565        0.000        0.000  3  0.1012140E+01 -0.5885050E+02  0.5235525E+00 -0.8662101E+00
