      w1[rad/s]       w2[rad/s] beta1[deg] beta2[deg] DOF MOD(QTF)/rho/g PHASE(QTF)[deg] Re(QTF)/rho/g Im(QTF)/rho/g
       2.826        1.444        0.000        0.000  4  0.2641413E+02 -0.9797369E+02 -0.3664127E+01 -0.2615875E+02
       2.826        1.507        0.000        0.000  4  0.6663673E+02  0.1194429E+03 -0.3275571E+02  0.5803032E+02
       2.826        1.570        0.000        0.000  4  0.1343869E+03  0.5577985E+02  0.7557573E+02  0.1111222E+03
       2.826        1.633        0.000        0.000  4  0.5500224E+02 -0.3342242E-01  0.5500224E+02 -0.3208453E-01
       2.826        1.696        0.000        0.000  4  0.6380661E+02 -0.1306453E+03 -0.4156200E+02 -0.4841367E+02
       2.826        1.758        0.000        0.000  4  0.6988667E+02 -0.1599169E+03 -0.6563725E+02 -0.2399785E+02
       2.826        1.821        0.000        0.000  4  0.8567230E+02  0.1580685E+03 -0.7947229E+02  0.3199842E+02
       2.826        1.884        0.000        0.000  4  0.1808666E+02  0.1177833E+03 -0.8430718E+01  0.1600158E+02
       2.826        1.947        0.000        0.000  4  0.4550008E+02  0.1335400E+03 -0.3134323E+02  0.3298271E+02
       2.826        2.010        0.000        0.000  4  0.1231525E+03 -0.1791772E+03 -0.1231398E+03 -0.1768355E+01
       2.826        2.072        0.000        0.000  4  0.1847804E+03 -0.1148381E+03 -0.7761794E+02 -0.1676880E+03
       2.826        2.135        0.000        0.000  4  0.1008735E+03 -0.6120789E+02  0.4858403E+02 -0.8840283E+02
       2.826        2.198        0.000        0.000  4  0.9595587E+01  0.1064569E+03 -0.2718368E+01  0.9202486E+01
       2.826        2.261        0.000        0.000  4  0.7525345E+02 -0.1119929E+03 -0.2818180E+02 -0.6977727E+02
       2.826        2.324        0.000        0.000  4  0.2138357E+03 -0.1125316E+03 -0.8194050E+02 -0.1975132E+03
       2.826        2.386        0.000        0.000  4  0.1576380E+03  0.1506005E+02  0.1522238E+03  0.4095929E+02
       2.826        2.449        0.000        0.000  4  0.9971672E+02  0.1064724E+03 -0.2827503E+02  0.9562399E+02
       2.826        2.512        0.000        0.000  4  0.1406472E+03  0.3588545E+02  0.1139511E+03  0.8244272E+02
       2.826        2.575        0.000        0.000  4  0.2784928E+03  0.1414775E+02  0.2700457E+03  0.6807009E+02
       2.826        2.638        0.000        0.000  4  0.4384795E+03  0.6891450E+01  0.4353116E+03  0.5261258E+02
       2.826        2.700        0.000        0.000  4  0.6108063E+03  0.3388484E+01  0.6097385E+03  0.3610215E+02
       2.826        2.763        0.000        0.000  4  0.7934731E+03  0.1340837E+01  0.7932559E+03  0.1856718E+02
       2.826        2.826        0.000        0.000  4  0.9859202E+03  0.0000000E+00  0.9859202E+03  0.0000000E+00
       2.889        0.063        0.000        0.000  4  0.2794407E+04 -0.4132705E+02  0.2098467E+04 -0.1845304E+04
       2.889        0.126        0.000        0.000  4  0.1510884E+04  0.1245094E+02  0.1475349E+04  0.3257519E+03
       2.889        0.188        0.000        0.000  4  0.2201120E+04  0.5190362E+02  0.1358060E+04  0.1732224E+04
       2.889        0.251        0.000        0.000  4  0.1452700E+04 -0.4154077E+02  0.1087323E+04 -0.9633621E+03
       2.889        0.314        0.000        0.000  4  0.3224638E+03 -0.5073794E+02  0.2040771E+03 -0.2496707E+03
       2.889        0.377        0.000        0.000  4  0.8328171E+02 -0.8022952E+01  0.8246657E+02 -0.1162361E+02
       2.889        0.440        0.000        0.000  4  0.7453201E+02 -0.1661904E+03 -0.7237762E+02 -0.1779045E+02
       2.889        0.502        0.000        0.000  4  0.1193359E+03  0.1705671E+03 -0.1177222E+03  0.1955829E+02
       2.889        0.565        0.000        0.000  4  0.1534428E+03 -0.1318999E+03 -0.1024739E+03 -0.1142094E+03
       2.889        0.628        0.000        0.000  4  0.3887442E+02 -0.6587309E+02  0.1589027E+02 -0.3547844E+02
       2.889        0.691        0.000        0.000  4  0.7294886E+02 -0.8262163E+02  0.9368186E+01 -0.7234483E+02
       2.889        0.754        0.000        0.000  4  0.8575903E+02 -0.9829026E+02 -0.1236543E+02 -0.8486288E+02
       2.889        0.816        0.000        0.000  4  0.1589224E+03  0.7216254E+02  0.4868075E+02  0.1512829E+03
       2.889        0.879        0.000        0.000  4  0.3231557E+02  0.6775421E+02  0.1223405E+02  0.2991027E+02
       2.889        0.942        0.000        0.000  4  0.4913697E+02 -0.3169914E+02  0.4180667E+02 -0.2581945E+02
       2.889        1.005        0.000        0.000  4  0.3693933E+02 -0.2375947E+01  0.3690758E+02 -0.1531365E+01
       2.889        1.068        0.000        0.000  4  0.4459883E+02 -0.4823391E+01  0.4444089E+02 -0.3750077E+01
       2.889        1.130        0.000        0.000  4  0.1442621E+02  0.5349561E+01  0.1436337E+02  0.1344982E+01
       2.889        1.193        0.000        0.000  4  0.1791611E+02  0.1657743E+03 -0.1736672E+02  0.4402746E+01
       2.889        1.256        0.000        0.000  4  0.5231897E+02 -0.1158741E+03 -0.2283176E+02 -0.4707425E+02
       2.889        1.319        0.000        0.000  4  0.1060431E+03 -0.1380887E+03 -0.7891516E+02 -0.7083453E+02
       2.889        1.382        0.000        0.000  4  0.7144548E+02 -0.1380479E+03 -0.5313426E+02 -0.4776199E+02
       2.889        1.444        0.000        0.000  4  0.3091499E+02 -0.9414564E+02 -0.2234905E+01 -0.3083410E+02
       2.889        1.507        0.000        0.000  4  0.7712601E+02  0.1218217E+03 -0.4066679E+02  0.6553345E+02
       2.889        1.570        0.000        0.000  4  0.1629396E+03  0.5606820E+02  0.9095383E+02  0.1351914E+03
       2.889        1.633        0.000        0.000  4  0.7853447E+02  0.3116183E+01  0.7841834E+02  0.4269199E+01
       2.889        1.696        0.000        0.000  4  0.7472763E+02 -0.1276098E+03 -0.4560488E+02 -0.5919809E+02
       2.889        1.758        0.000        0.000  4  0.8585327E+02 -0.1591441E+03 -0.8022805E+02 -0.3056540E+02
       2.889        1.821        0.000        0.000  4  0.1060293E+03  0.1595627E+03 -0.9935522E+02  0.3702358E+02
       2.889        1.884        0.000        0.000  4  0.1851211E+02  0.1121680E+03 -0.6985070E+01  0.1714372E+02
       2.889        1.947        0.000        0.000  4  0.5027065E+02  0.1365088E+03 -0.3647037E+02  0.3459842E+02
       2.889        2.010        0.000        0.000  4  0.1638340E+03 -0.1780465E+03 -0.1637388E+03 -0.5584673E+01
       2.889        2.072        0.000        0.000  4  0.2397706E+03 -0.1188143E+03 -0.1155627E+03 -0.2100838E+03
       2.889        2.135        0.000        0.000  4  0.1241166E+03 -0.6067755E+02  0.6078288E+02 -0.1082145E+03
       2.889        2.198        0.000        0.000  4  0.1095445E+02  0.1008569E+03 -0.2063352E+01  0.1075837E+02
       2.889        2.261        0.000        0.000  4  0.9039948E+02 -0.1120345E+03 -0.3391471E+02 -0.8379653E+02
       2.889        2.324        0.000        0.000  4  0.2572507E+03 -0.1129339E+03 -0.1002428E+03 -0.2369162E+03
       2.889        2.386        0.000        0.000  4  0.1879387E+03  0.1362287E+02  0.1826514E+03  0.4426520E+02
       2.889        2.449        0.000        0.000  4  0.1206691E+03  0.1078775E+03 -0.3704331E+02  0.1148426E+03
       2.889        2.512        0.000        0.000  4  0.1686884E+03  0.3712999E+02  0.1344899E+03  0.1018246E+03
       2.889        2.575        0.000        0.000  4  0.3345485E+03  0.1515565E+02  0.3229126E+03  0.8746507E+02
       2.889        2.638        0.000        0.000  4  0.5273448E+03  0.7861101E+01  0.5223891E+03  0.7212603E+02
       2.889        2.700        0.000        0.000  4  0.7351382E+03  0.4344382E+01  0.7330259E+03  0.5568755E+02
       2.889        2.763        0.000        0.000  4  0.9556151E+03  0.2289208E+01  0.9548525E+03  0.3817070E+02
       2.889        2.826        0.000        0.000  4  0.1187916E+04  0.9458907E+00  0.1187754E+04  0.1961030E+02
       2.889        2.889        0.000        0.000  4  0.1431827E+04  0.0000000E+00  0.1431827E+04  0.0000000E+00
       2.952        0.063        0.000        0.000  4  0.3708904E+04 -0.3460256E+02  0.3052839E+04 -0.2106214E+04
       2.952        0.126        0.000        0.000  4  0.2319536E+04  0.1753619E+02  0.2211740E+04  0.6988952E+03
       2.952        0.188        0.000        0.000  4  0.3568953E+04  0.5249979E+02  0.2172651E+04  0.2831433E+04
       2.952        0.251        0.000        0.000  4  0.2394900E+04 -0.4334709E+02  0.1741592E+04 -0.1643898E+04
       2.952        0.314        0.000        0.000  4  0.6292707E+03 -0.5416848E+02  0.3683774E+03 -0.5101761E+03
       2.952        0.377        0.000        0.000  4  0.2736028E+03 -0.1429466E+02  0.2651317E+03 -0.6755492E+02
       2.952        0.440        0.000        0.000  4  0.6444312E+02  0.3924294E+01  0.6429202E+02  0.4410378E+01
       2.952        0.502        0.000        0.000  4  0.1115401E+03 -0.1507237E+03 -0.9729326E+02 -0.5454557E+02
       2.952        0.565        0.000        0.000  4  0.1976058E+03  0.1460204E+03 -0.1638620E+03  0.1104413E+03
       2.952        0.628        0.000        0.000  4  0.7082994E+02 -0.1627402E+03 -0.6764043E+02 -0.2101552E+02
       2.952        0.691        0.000        0.000  4  0.5509710E+02 -0.5760246E+02  0.2952051E+02 -0.4652129E+02
       2.952        0.754        0.000        0.000  4  0.7489769E+02 -0.8472272E+02  0.6888764E+01 -0.7458022E+02
       2.952        0.816        0.000        0.000  4  0.6776306E+02 -0.6806806E+02  0.2530984E+02 -0.6285892E+02
       2.952        0.879        0.000        0.000  4  0.1456847E+03  0.8129050E+02  0.2206024E+02  0.1440048E+03
       2.952        0.942        0.000        0.000  4  0.4915838E+02 -0.4676392E+02  0.3367379E+02 -0.3581372E+02
       2.952        1.005        0.000        0.000  4  0.6816861E+02 -0.2809366E+02  0.6013691E+02 -0.3210157E+02
       2.952        1.068        0.000        0.000  4  0.3072159E+02 -0.2576309E+01  0.3069054E+02 -0.1380933E+01
       2.952        1.130        0.000        0.000  4  0.1720994E+02  0.2351471E+02  0.1578078E+02  0.6866500E+01
       2.952        1.193        0.000        0.000  4  0.1786745E+02 -0.1597516E+03 -0.1676326E+02 -0.6183748E+01
       2.952        1.256        0.000        0.000  4  0.6984298E+02 -0.1392904E+03 -0.5294272E+02 -0.4555338E+02
       2.952        1.319        0.000        0.000  4  0.1212729E+03 -0.1359543E+03 -0.8716919E+02 -0.8431284E+02
       2.952        1.382        0.000        0.000  4  0.8743528E+02 -0.1315377E+03 -0.5797943E+02 -0.6544704E+02
       2.952        1.444        0.000        0.000  4  0.3608563E+02 -0.1013424E+03 -0.7097049E+01 -0.3538085E+02
       2.952        1.507        0.000        0.000  4  0.9207001E+02  0.1231249E+03 -0.5031310E+02  0.7710693E+02
       2.952        1.570        0.000        0.000  4  0.1915692E+03  0.5663762E+02  0.1053501E+03  0.1600003E+03
       2.952        1.633        0.000        0.000  4  0.9975149E+02  0.5253939E+01  0.9933240E+02  0.9134253E+01
       2.952        1.696        0.000        0.000  4  0.8365722E+02 -0.1273994E+03 -0.5081065E+02 -0.6645907E+02
       2.952        1.758        0.000        0.000  4  0.9866701E+02 -0.1592307E+03 -0.9225520E+02 -0.3498795E+02
       2.952        1.821        0.000        0.000  4  0.1260538E+03  0.1597048E+03 -0.1182281E+03  0.4372274E+02
       2.952        1.884        0.000        0.000  4  0.1972227E+02  0.1018054E+03 -0.4034950E+01  0.1930511E+02
       2.952        1.947        0.000        0.000  4  0.5299324E+02  0.1393290E+03 -0.4019350E+02  0.3453645E+02
       2.952        2.010        0.000        0.000  4  0.2096057E+03 -0.1765461E+03 -0.2092250E+03 -0.1262778E+02
       2.952        2.072        0.000        0.000  4  0.3045930E+03 -0.1218312E+03 -0.1606479E+03 -0.2587840E+03
       2.952        2.135        0.000        0.000  4  0.1493089E+03 -0.6078996E+02  0.7286461E+02 -0.1303223E+03
       2.952        2.198        0.000        0.000  4  0.1317291E+02  0.1029289E+03 -0.2947338E+01  0.1283895E+02
       2.952        2.261        0.000        0.000  4  0.1042938E+03 -0.1128876E+03 -0.4056237E+02 -0.9608276E+02
       2.952        2.324        0.000        0.000  4  0.3006065E+03 -0.1133076E+03 -0.1189403E+03 -0.2760751E+03
       2.952        2.386        0.000        0.000  4  0.2184756E+03  0.1204378E+02  0.2136666E+03  0.4558692E+02
       2.952        2.449        0.000        0.000  4  0.1425066E+03  0.1092406E+03 -0.4696104E+02  0.1345466E+03
       2.952        2.512        0.000        0.000  4  0.1975510E+03  0.3821354E+02  0.1552180E+03  0.1222039E+03
       2.952        2.575        0.000        0.000  4  0.3927080E+03  0.1595129E+02  0.3775871E+03  0.1079240E+03
       2.952        2.638        0.000        0.000  4  0.6200413E+03  0.8586761E+01  0.6130912E+03  0.9257643E+02
       2.952        2.700        0.000        0.000  4  0.8650829E+03  0.5056798E+01  0.8617159E+03  0.7625121E+02
       2.952        2.763        0.000        0.000  4  0.1125134E+04  0.2996288E+01  0.1123596E+04  0.5881219E+02
       2.952        2.826        0.000        0.000  4  0.1399299E+04  0.1649058E+01  0.1398719E+04  0.4026836E+02
       2.952        2.889        0.000        0.000  4  0.1687171E+04  0.7017152E+00  0.1687044E+04  0.2066267E+02
       2.952        2.952        0.000        0.000  4  0.1988594E+04  0.0000000E+00  0.1988594E+04  0.0000000E+00
       3.014        0.063        0.000        0.000  4  0.4968172E+04 -0.2615718E+02  0.4459372E+04 -0.2190145E+04
       3.014        0.126        0.000        0.000  4  0.3508666E+04  0.2177596E+02  0.3258292E+04  0.1301638E+04
       3.014        0.188        0.000        0.000  4  0.5425167E+04  0.5263504E+02  0.3292479E+04  0.4311846E+04
       3.014        0.251        0.000        0.000  4  0.3561121E+04 -0.4234715E+02  0.2631942E+04 -0.2398845E+04
       3.014        0.314        0.000        0.000  4  0.9826012E+03 -0.4900330E+02  0.6446016E+03 -0.7416157E+03
       3.014        0.377        0.000        0.000  4  0.5579069E+03 -0.5978632E+01  0.5548723E+03 -0.5811023E+02
       3.014        0.440        0.000        0.000  4  0.2980019E+03  0.1622285E+02  0.2861361E+03  0.8325397E+02
       3.014        0.502        0.000        0.000  4  0.4672448E+02  0.3323018E+02  0.3908390E+02  0.2560519E+02
       3.014        0.565        0.000        0.000  4  0.1506383E+03 -0.1377250E+03 -0.1114610E+03 -0.1013328E+03
       3.014        0.628        0.000        0.000  4  0.2547505E+03  0.1350921E+03 -0.1804252E+03  0.1798460E+03
       3.014        0.691        0.000        0.000  4  0.5304978E+02  0.1443305E+03 -0.4309733E+02  0.3093378E+02
       3.014        0.754        0.000        0.000  4  0.5015236E+02 -0.3440629E+02  0.4137827E+02 -0.2833897E+02
       3.014        0.816        0.000        0.000  4  0.6066512E+02 -0.5345830E+02  0.3612048E+02 -0.4873980E+02
       3.014        0.879        0.000        0.000  4  0.6743735E+02 -0.3235103E+02  0.5697010E+02 -0.3608606E+02
       3.014        0.942        0.000        0.000  4  0.1157991E+03 -0.1697974E+02  0.1107512E+03 -0.3381723E+02
       3.014        1.005        0.000        0.000  4  0.1281288E+03 -0.4363783E+02  0.9272893E+02 -0.8842139E+02
       3.014        1.068        0.000        0.000  4  0.6626241E+02 -0.2871437E+02  0.5811383E+02 -0.3183534E+02
       3.014        1.130        0.000        0.000  4  0.1023447E+02  0.9280440E+02 -0.5007366E+00  0.1022222E+02
       3.014        1.193        0.000        0.000  4  0.1450469E+02 -0.1568725E+03 -0.1333899E+02 -0.5697136E+01
       3.014        1.256        0.000        0.000  4  0.9290504E+02 -0.1310065E+03 -0.6095919E+02 -0.7010937E+02
       3.014        1.319        0.000        0.000  4  0.1551348E+03 -0.1431223E+03 -0.1240951E+03 -0.9309772E+02
       3.014        1.382        0.000        0.000  4  0.1020749E+03 -0.1286583E+03 -0.6376351E+02 -0.7970881E+02
       3.014        1.444        0.000        0.000  4  0.5100710E+02 -0.9785866E+02 -0.6974185E+01 -0.5052806E+02
       3.014        1.507        0.000        0.000  4  0.1077132E+03  0.1263753E+03 -0.6388175E+02  0.8672522E+02
       3.014        1.570        0.000        0.000  4  0.2192177E+03  0.5830371E+02  0.1151806E+03  0.1865203E+03
       3.014        1.633        0.000        0.000  4  0.1209567E+03  0.8042218E+01  0.1197672E+03  0.1692218E+02
       3.014        1.696        0.000        0.000  4  0.9726309E+02 -0.1292906E+03 -0.6159222E+02 -0.7527621E+02
       3.014        1.758        0.000        0.000  4  0.1157377E+03 -0.1612516E+03 -0.1095965E+03 -0.3719961E+02
       3.014        1.821        0.000        0.000  4  0.1458762E+03  0.1588524E+03 -0.1360520E+03  0.5262806E+02
       3.014        1.884        0.000        0.000  4  0.2295020E+02  0.8330589E+02  0.2675273E+01  0.2279374E+02
       3.014        1.947        0.000        0.000  4  0.5472122E+02  0.1393877E+03 -0.4154063E+02  0.3562005E+02
       3.014        2.010        0.000        0.000  4  0.2593664E+03 -0.1754283E+03 -0.2585412E+03 -0.2067313E+02
       3.014        2.072        0.000        0.000  4  0.3778266E+03 -0.1241992E+03 -0.2123655E+03 -0.3124962E+03
       3.014        2.135        0.000        0.000  4  0.1789126E+03 -0.6133102E+02  0.8583307E+02 -0.1569790E+03
       3.014        2.198        0.000        0.000  4  0.1387100E+02  0.1110303E+03 -0.4977760E+01  0.1294706E+02
       3.014        2.261        0.000        0.000  4  0.1190723E+03 -0.1146580E+03 -0.4967709E+02 -0.1082146E+03
       3.014        2.324        0.000        0.000  4  0.3425529E+03 -0.1139794E+03 -0.1392161E+03 -0.3129878E+03
       3.014        2.386        0.000        0.000  4  0.2499133E+03  0.1063179E+02  0.2456230E+03  0.4610818E+02
       3.014        2.449        0.000        0.000  4  0.1649738E+03  0.1103949E+03 -0.5749154E+02  0.1546320E+03
       3.014        2.512        0.000        0.000  4  0.2270439E+03  0.3905650E+02  0.1763053E+03  0.1430573E+03
       3.014        2.575        0.000        0.000  4  0.4529352E+03  0.1659560E+02  0.4340679E+03  0.1293650E+03
       3.014        2.638        0.000        0.000  4  0.7164453E+03  0.9166678E+01  0.7072956E+03  0.1141348E+03
       3.014        2.700        0.000        0.000  4  0.1000596E+04  0.5608200E+01  0.9958062E+03  0.9778353E+02
       3.014        2.763        0.000        0.000  4  0.1302094E+04  0.3542448E+01  0.1299606E+04  0.8045380E+02
       3.014        2.826        0.000        0.000  4  0.1619975E+04  0.2193310E+01  0.1618788E+04  0.6199827E+02
       3.014        2.889        0.000        0.000  4  0.1953858E+04  0.1243776E+01  0.1953398E+04  0.4241100E+02
       3.014        2.952        0.000        0.000  4  0.2303474E+04  0.5412212E+00  0.2303371E+04  0.2175850E+02
       3.014        3.014        0.000        0.000  4  0.2668718E+04  0.0000000E+00  0.2668718E+04  0.0000000E+00
       3.077        0.063        0.000        0.000  4  0.5940947E+04 -0.2830813E+02  0.5230470E+04 -0.2817275E+04
       3.077        0.126        0.000        0.000  4  0.4410007E+04  0.2310504E+02  0.4056267E+04  0.1730567E+04
       3.077        0.188        0.000        0.000  4  0.7331395E+04  0.5350956E+02  0.4359896E+04  0.5894120E+04
       3.077        0.251        0.000        0.000  4  0.4935979E+04 -0.4456227E+02  0.3516827E+04 -0.3463498E+04
       3.077        0.314        0.000        0.000  4  0.1418321E+04 -0.5191430E+02  0.8748762E+03 -0.1116344E+04
       3.077        0.377        0.000        0.000  4  0.8751425E+03 -0.5999625E+01  0.8703490E+03 -0.9147160E+02
       3.077        0.440        0.000        0.000  4  0.5999399E+03  0.1785343E+02  0.5710491E+03  0.1839314E+03
       3.077        0.502        0.000        0.000  4  0.3040940E+03  0.3482288E+02  0.2496372E+03  0.1736503E+03
       3.077        0.565        0.000        0.000  4  0.2896331E+02  0.8349000E+02  0.3283763E+01  0.2877655E+02
       3.077        0.628        0.000        0.000  4  0.1834159E+03 -0.1310818E+03 -0.1205290E+03 -0.1382539E+03
       3.077        0.691        0.000        0.000  4  0.2525279E+03  0.1369766E+03 -0.1846169E+03  0.1722990E+03
       3.077        0.754        0.000        0.000  4  0.8741261E+02  0.1441060E+03 -0.7081327E+02  0.5124885E+02
       3.077        0.816        0.000        0.000  4  0.7070432E+02  0.4096269E+01  0.7052370E+02  0.5050586E+01
       3.077        0.879        0.000        0.000  4  0.7576105E+02 -0.2500377E+02  0.6866073E+02 -0.3202253E+02
       3.077        0.942        0.000        0.000  4  0.6107515E+02  0.1823746E+02  0.5800721E+02  0.1911383E+02
       3.077        1.005        0.000        0.000  4  0.2189328E+03 -0.5494408E+02  0.1257497E+03 -0.1792166E+03
       3.077        1.068        0.000        0.000  4  0.1549483E+03 -0.3442157E+02  0.1278169E+03 -0.8758877E+02
       3.077        1.130        0.000        0.000  4  0.2954969E+02 -0.1510393E+02  0.2852888E+02 -0.7699783E+01
       3.077        1.193        0.000        0.000  4  0.1874852E+02 -0.1721155E+03 -0.1857129E+02 -0.2571856E+01
       3.077        1.256        0.000        0.000  4  0.1014485E+03 -0.1254083E+03 -0.5877922E+02 -0.8268494E+02
       3.077        1.319        0.000        0.000  4  0.1848892E+03 -0.1396832E+03 -0.1409742E+03 -0.1196258E+03
       3.077        1.382        0.000        0.000  4  0.1232334E+03 -0.1331077E+03 -0.8421420E+02 -0.8996915E+02
       3.077        1.444        0.000        0.000  4  0.6372099E+02 -0.9562056E+02 -0.6240834E+01 -0.6341464E+02
       3.077        1.507        0.000        0.000  4  0.1145004E+03  0.1307967E+03 -0.7481185E+02  0.8668059E+02
       3.077        1.570        0.000        0.000  4  0.2430484E+03  0.5781461E+02  0.1294622E+03  0.2056989E+03
       3.077        1.633        0.000        0.000  4  0.1363066E+03  0.8684649E+01  0.1347438E+03  0.2058175E+02
       3.077        1.696        0.000        0.000  4  0.1100927E+03 -0.1320575E+03 -0.7374841E+02 -0.8174084E+02
       3.077        1.758        0.000        0.000  4  0.1382879E+03 -0.1625988E+03 -0.1319590E+03 -0.4135660E+02
       3.077        1.821        0.000        0.000  4  0.1730143E+03  0.1582215E+03 -0.1606655E+03  0.6419170E+02
       3.077        1.884        0.000        0.000  4  0.3070695E+02  0.6839540E+02  0.1130628E+02  0.2854969E+02
       3.077        1.947        0.000        0.000  4  0.5480291E+02  0.1367845E+03 -0.3993944E+02  0.3752599E+02
       3.077        2.010        0.000        0.000  4  0.3115531E+03 -0.1748725E+03 -0.3103064E+03 -0.2784401E+02
       3.077        2.072        0.000        0.000  4  0.4569142E+03 -0.1262118E+03 -0.2699323E+03 -0.3686558E+03
       3.077        2.135        0.000        0.000  4  0.2118302E+03 -0.6177397E+02  0.1001853E+03 -0.1866411E+03
       3.077        2.198        0.000        0.000  4  0.1182762E+02  0.1272231E+03 -0.7154773E+01  0.9418164E+01
       3.077        2.261        0.000        0.000  4  0.1371745E+03 -0.1161936E+03 -0.6054957E+02 -0.1230877E+03
       3.077        2.324        0.000        0.000  4  0.3856979E+03 -0.1149305E+03 -0.1625787E+03 -0.3497585E+03
       3.077        2.386        0.000        0.000  4  0.2810678E+03  0.9644679E+01  0.2770951E+03  0.4708942E+02
       3.077        2.449        0.000        0.000  4  0.1896589E+03  0.1111279E+03 -0.6836286E+02  0.1769096E+03
       3.077        2.512        0.000        0.000  4  0.2576350E+03  0.3965723E+02  0.1983471E+03  0.1644209E+03
       3.077        2.575        0.000        0.000  4  0.5152264E+03  0.1706877E+02  0.4925323E+03  0.1512289E+03
       3.077        2.638        0.000        0.000  4  0.8164995E+03  0.9634061E+01  0.8049841E+03  0.1366452E+03
       3.077        2.700        0.000        0.000  4  0.1141513E+04  0.6057080E+01  0.1135140E+04  0.1204515E+03
       3.077        2.763        0.000        0.000  4  0.1486419E+04  0.3976475E+01  0.1482840E+04  0.1030785E+03
       3.077        2.826        0.000        0.000  4  0.1850003E+04  0.2624776E+01  0.1848062E+04  0.8472084E+02
       3.077        2.889        0.000        0.000  4  0.2231834E+04  0.1674809E+01  0.2230881E+04  0.6522931E+02
       3.077        2.952        0.000        0.000  4  0.2631743E+04  0.9709266E+00  0.2631365E+04  0.4459504E+02
       3.077        3.014        0.000        0.000  4  0.3049562E+04  0.4291968E+00  0.3049476E+04  0.2284374E+02
       3.077        3.077        0.000        0.000  4  0.3485180E+04  0.0000000E+00  0.3485180E+04  0.0000000E+00
       3.140        0.063        0.000        0.000  4  0.6508251E+04 -0.3135946E+02  0.5557521E+04 -0.3386931E+04
       3.140        0.126        0.000        0.000  4  0.5176140E+04  0.2643025E+02  0.4635113E+04  0.2303941E+04
       3.140        0.188        0.000        0.000  4  0.9447790E+04  0.5560577E+02  0.5336904E+04  0.7796037E+04
       3.140        0.251        0.000        0.000  4  0.6384292E+04 -0.4757288E+02  0.4307174E+04 -0.4712476E+04
       3.140        0.314        0.000        0.000  4  0.1811501E+04 -0.5925334E+02  0.9261170E+03 -0.1556869E+04
       3.140        0.377        0.000        0.000  4  0.1064303E+04 -0.7433673E+01  0.1055358E+04 -0.1376979E+03
       3.140        0.440        0.000        0.000  4  0.8191080E+03  0.2104947E+02  0.7644495E+03  0.2942023E+03
       3.140        0.502        0.000        0.000  4  0.5409241E+03  0.4025098E+02  0.4128448E+03  0.3495111E+03
       3.140        0.565        0.000        0.000  4  0.2442423E+03  0.6142622E+02  0.1168187E+03  0.2144941E+03
       3.140        0.628        0.000        0.000  4  0.5333026E+02  0.1625213E+03 -0.5086795E+02  0.1601775E+02
       3.140        0.691        0.000        0.000  4  0.1769616E+03 -0.1277605E+03 -0.1083645E+03 -0.1399019E+03
       3.140        0.754        0.000        0.000  4  0.2238228E+03  0.1481220E+03 -0.1900646E+03  0.1182035E+03
       3.140        0.816        0.000        0.000  4  0.1188716E+03  0.1337451E+03 -0.8219392E+02  0.8587555E+02
       3.140        0.879        0.000        0.000  4  0.8988113E+02  0.4682110E+01  0.8958118E+02  0.7336756E+01
       3.140        0.942        0.000        0.000  4  0.7132493E+02 -0.5273792E+00  0.7132191E+02 -0.6565014E+00
       3.140        1.005        0.000        0.000  4  0.9950031E+02  0.4221048E+02  0.7369804E+02  0.6684989E+02
       3.140        1.068        0.000        0.000  4  0.1787955E+03 -0.4307258E+02  0.1306082E+03 -0.1221038E+03
       3.140        1.130        0.000        0.000  4  0.8947603E+02 -0.2934644E+02  0.7799377E+02 -0.4385123E+02
       3.140        1.193        0.000        0.000  4  0.8133920E+01 -0.7513847E+02  0.2086220E+01 -0.7861827E+01
       3.140        1.256        0.000        0.000  4  0.1078572E+03 -0.1201187E+03 -0.5412201E+02 -0.9329516E+02
       3.140        1.319        0.000        0.000  4  0.2028049E+03 -0.1374994E+03 -0.1495220E+03 -0.1370146E+03
       3.140        1.382        0.000        0.000  4  0.1425799E+03 -0.1316203E+03 -0.9470042E+02 -0.1065874E+03
       3.140        1.444        0.000        0.000  4  0.7159602E+02 -0.9152530E+02 -0.1905781E+01 -0.7157066E+02
       3.140        1.507        0.000        0.000  4  0.1275917E+03  0.1332893E+03 -0.8748740E+02  0.9287405E+02
       3.140        1.570        0.000        0.000  4  0.2703164E+03  0.5694899E+02  0.1474266E+03  0.2265752E+03
       3.140        1.633        0.000        0.000  4  0.1635016E+03  0.5015904E+01  0.1628755E+03  0.1429531E+02
       3.140        1.696        0.000        0.000  4  0.1333572E+03 -0.1337240E+03 -0.9217458E+02 -0.9637421E+02
       3.140        1.758        0.000        0.000  4  0.1601287E+03 -0.1643921E+03 -0.1542240E+03 -0.4308310E+02
       3.140        1.821        0.000        0.000  4  0.2033450E+03  0.1583267E+03 -0.1889695E+03  0.7509803E+02
       3.140        1.884        0.000        0.000  4  0.3993095E+02  0.6948209E+02  0.1399580E+02  0.3739784E+02
       3.140        1.947        0.000        0.000  4  0.5823326E+02  0.1339931E+03 -0.4044714E+02  0.4189441E+02
       3.140        2.010        0.000        0.000  4  0.3673316E+03 -0.1745895E+03 -0.3656950E+03 -0.3463594E+02
       3.140        2.072        0.000        0.000  4  0.5411021E+03 -0.1278329E+03 -0.3318910E+03 -0.4273638E+03
